H,L,nu,dp,u_b,structured,hmax,order,condense,constitutive,threads,solver,it_max,tol_min,damp_fix,damp_newton,linesearch,inverse,model,tau_y,kappa,law,Velocity,Stress,Strain rate,Pressure,converged?,it
2.0,1.0,1.0,-2.0,1.0,False,0.0625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.1,G1,0.1837827467037227,0.0096490271622336,0.2045674525148982,0.0126610659449223,True,15
2.0,1.0,1.0,-2.0,1.0,False,0.0625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1.0,G1,1.7618645442925531,6.099756146983589e-15,1.957889377342736,2.3376098275196886e-09,True,7
2.0,1.0,1.0,-2.0,1.0,False,0.03125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-08,G1,3.749813091023825e-05,0.2371066243853208,0.0011461045551677,0.2790240493726071,True,13
2.0,1.0,1.0,-2.0,1.0,False,0.03125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-07,G1,3.758962347629923e-05,0.2152886970142127,0.0011461006956859,0.2616446248294471,True,14
2.0,1.0,1.0,-2.0,1.0,False,0.03125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-06,G1,3.853291756766543e-05,0.1835810687099386,0.0011460637096955,0.2247431979684667,True,15
2.0,1.0,1.0,-2.0,1.0,False,0.03125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-05,G1,5.0363269694294565e-05,0.1456291417908721,0.0011458735675604,0.1784476375594293,True,16
2.0,1.0,1.0,-2.0,1.0,False,0.03125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.0001,G1,0.0002153365196704,0.1026648143643764,0.0011623094565302,0.1262706783200659,True,17
2.0,1.0,1.0,-2.0,1.0,False,0.03125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.001,G1,0.0019409824754009,0.0576038720096158,0.0024157019572914,0.0716377447182583,True,18
2.0,1.0,1.0,-2.0,1.0,False,0.03125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.01,G1,0.0190834930966814,0.0202026297067363,0.021267378136896,0.0256270519882983,True,18
2.0,1.0,1.0,-2.0,1.0,False,0.03125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.1,G1,0.1837495922888968,0.0035659439244106,0.2045256386875314,0.004680164368807,True,18
2.0,1.0,1.0,-2.0,1.0,False,0.03125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1.0,G1,1.7618645425955706,1.1786574679811249e-14,1.957890231428127,6.669622880335229e-09,True,7
2.0,1.0,1.0,-2.0,1.0,False,0.015625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-08,G1,9.097206691381344e-06,0.1410639174392767,0.0004822994434359,0.1639482844518252,True,13
